Tanggal,Tahun,Bulan,Hari,Kategori,Nama_Produk,Lokasi_Toko,Metode_Bayar,Harga_Satuan,Qty,Diskon_IDR,Total_Penjualan
2022-06-03,2022,6,Friday,Film,Instax Square Film (10s),Jakarta Official Store,Kartu Kredit,150000,3,22500,427500
2022-06-03,2022,6,Friday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,0,150000
2022-06-03,2022,6,Friday,Film,Instax Square Film (10s),Website,Paylater,150000,4,0,600000
2022-06-03,2022,6,Friday,Film,Instax Mini Film (10s),Shopee Mall,Transfer Bank,95000,1,4750,90250
2022-06-03,2022,6,Friday,Aksesoris,Acrylic Frame,Website,Kartu Kredit,50000,1,0,50000
2022-06-03,2022,6,Friday,Aksesoris,Acrylic Frame,Shopee Mall,Kartu Kredit,50000,5,12500,237500
2022-06-04,2022,6,Saturday,Kamera,Instax Mini 11,Website,Transfer Bank,1100000,1,0,1100000
2022-06-04,2022,6,Saturday,Aksesoris,Instax Photo Album,Shopee Mall,E-Wallet (Gopay/OVO),75000,2,0,150000
2022-06-04,2022,6,Saturday,Aksesoris,Instax Photo Album,Tokopedia Official,Transfer Bank,75000,1,3750,71250
2022-06-04,2022,6,Saturday,Film,Instax Square Film (10s),Surabaya Branch,Kartu Kredit,150000,2,0,300000
2022-06-04,2022,6,Saturday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,2,0,300000
2022-06-04,2022,6,Saturday,Kamera,Instax Square SQ1,Surabaya Branch,Kartu Kredit,1900000,1,0,1900000
2022-06-04,2022,6,Saturday,Aksesoris,Acrylic Frame,Jakarta Official Store,Kartu Kredit,50000,1,0,50000
2022-06-05,2022,6,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,1,4750,90250
2022-06-05,2022,6,Sunday,Film,Instax Mini Film (20s),Tokopedia Official,Transfer Bank,185000,1,0,185000
2022-06-05,2022,6,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,2,0,190000
2022-06-05,2022,6,Sunday,Film,Instax Mini Film (20s),Tokopedia Official,Paylater,185000,3,0,555000
2022-06-05,2022,6,Sunday,Film,Instax Square Film (10s),Website,Kartu Kredit,150000,4,0,600000
2022-06-05,2022,6,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,2,0,190000
2022-06-05,2022,6,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Paylater,185000,2,0,370000
2022-06-05,2022,6,Sunday,Film,Instax Square Film (10s),Surabaya Branch,Transfer Bank,150000,1,7500,142500
2022-06-05,2022,6,Sunday,Aksesoris,Instax Photo Album,Tokopedia Official,Transfer Bank,75000,3,0,225000
2022-06-05,2022,6,Sunday,Kamera,Instax Square SQ1,Tokopedia Official,Transfer Bank,1900000,1,0,1900000
2022-06-05,2022,6,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet (Gopay/OVO),185000,2,0,370000
2022-06-06,2022,6,Monday,Kamera,Instax Wide 300,Surabaya Branch,Paylater,1800000,1,180000,1620000
2022-06-06,2022,6,Monday,Aksesoris,Instax Photo Album,Shopee Mall,Paylater,75000,2,7500,142500
2022-06-06,2022,6,Monday,Film,Instax Mini Film (20s),Jakarta Official Store,E-Wallet (Gopay/OVO),185000,1,9250,175750
2022-06-06,2022,6,Monday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,2,9500,180500
2022-06-06,2022,6,Monday,Aksesoris,Camera Case / Bag,Tokopedia Official,E-Wallet (Gopay/OVO),150000,2,60000,240000
2022-06-06,2022,6,Monday,Kamera,Instax Wide 300,Website,Paylater,1800000,1,90000,1710000
2022-06-07,2022,6,Tuesday,Film,Instax Mini Film (20s),Shopee Mall,Kartu Kredit,185000,4,0,740000
2022-06-07,2022,6,Tuesday,Kamera,Instax Mini 11,Tokopedia Official,Kartu Kredit,1100000,1,0,1100000
2022-06-07,2022,6,Tuesday,Film,Instax Mini Film (20s),Surabaya Branch,Transfer Bank,185000,2,0,370000
2022-06-08,2022,6,Wednesday,Film,Instax Square Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),150000,2,0,300000
2022-06-08,2022,6,Wednesday,Kamera,Instax Mini Evo,Surabaya Branch,Transfer Bank,2900000,1,0,2900000
2022-06-08,2022,6,Wednesday,Kamera,Instax Mini 11,Website,E-Wallet (Gopay/OVO),1100000,1,0,1100000
2022-06-09,2022,6,Thursday,Aksesoris,Camera Case / Bag,Shopee Mall,E-Wallet (Gopay/OVO),150000,2,0,300000
2022-06-09,2022,6,Thursday,Film,Instax Mini Film (10s),Surabaya Branch,Kartu Kredit,95000,1,0,95000
2022-06-09,2022,6,Thursday,Film,Instax Square Film (10s),Jakarta Official Store,Transfer Bank,150000,5,0,750000
2022-06-09,2022,6,Thursday,Film,Instax Mini Film (10s),Website,E-Wallet (Gopay/OVO),95000,4,0,380000
2022-06-09,2022,6,Thursday,Film,Instax Mini Film (20s),Tokopedia Official,Kartu Kredit,185000,4,0,740000
2022-06-10,2022,6,Friday,Film,Instax Mini Film (20s),Surabaya Branch,Transfer Bank,185000,1,0,185000
2022-06-10,2022,6,Friday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),95000,2,9500,180500
2022-06-10,2022,6,Friday,Film,Instax Mini Film (20s),Tokopedia Official,Paylater,185000,1,0,185000
2022-06-10,2022,6,Friday,Aksesoris,Instax Photo Album,Tokopedia Official,Transfer Bank,75000,2,0,150000
2022-06-10,2022,6,Friday,Aksesoris,Camera Case / Bag,Website,Paylater,150000,2,0,300000
2022-06-10,2022,6,Friday,Film,Instax Square Film (10s),Surabaya Branch,Kartu Kredit,150000,1,0,150000
2022-06-10,2022,6,Friday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,1,0,150000
2022-06-10,2022,6,Friday,Aksesoris,Camera Case / Bag,Website,Kartu Kredit,150000,3,0,450000
2022-06-10,2022,6,Friday,Kamera,Instax Square SQ1,Surabaya Branch,Kartu Kredit,1900000,1,0,1900000
2022-06-10,2022,6,Friday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,2,0,300000
2022-06-10,2022,6,Friday,Film,Instax Mini Film (10s),Shopee Mall,Transfer Bank,95000,3,0,285000
2022-06-10,2022,6,Friday,Aksesoris,Acrylic Frame,Tokopedia Official,Kartu Kredit,50000,3,0,150000
2022-06-11,2022,6,Saturday,Film,Instax Square Film (10s),Surabaya Branch,Transfer Bank,150000,3,0,450000
2022-06-11,2022,6,Saturday,Kamera,Instax Wide 300,Surabaya Branch,Transfer Bank,1800000,1,0,1800000
2022-06-11,2022,6,Saturday,Film,Instax Square Film (10s),Website,Transfer Bank,150000,3,0,450000
2022-06-11,2022,6,Saturday,Film,Instax Mini Film (20s),Website,Kartu Kredit,185000,2,0,370000
2022-06-11,2022,6,Saturday,Film,Instax Square Film (10s),Jakarta Official Store,Kartu Kredit,150000,3,0,450000
2022-06-11,2022,6,Saturday,Aksesoris,Instax Photo Album,Shopee Mall,Transfer Bank,75000,1,0,75000
2022-06-11,2022,6,Saturday,Aksesoris,Instax Photo Album,Website,Paylater,75000,1,0,75000
2022-06-12,2022,6,Sunday,Kamera,Instax Wide 300,Website,Kartu Kredit,1800000,1,0,1800000
2022-06-12,2022,6,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet (Gopay/OVO),150000,2,0,300000
2022-06-12,2022,6,Sunday,Aksesoris,Acrylic Frame,Surabaya Branch,Kartu Kredit,50000,1,0,50000
2022-06-12,2022,6,Sunday,Film,Instax Square Film (10s),Website,Transfer Bank,150000,1,0,150000
2022-06-12,2022,6,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet (Gopay/OVO),150000,2,0,300000
2022-06-12,2022,6,Sunday,Kamera,Instax Wide 300,Website,Paylater,1800000,1,0,1800000
2022-06-13,2022,6,Monday,Film,Instax Mini Film (10s),Tokopedia Official,Transfer Bank,95000,1,4750,90250
2022-06-13,2022,6,Monday,Film,Instax Square Film (10s),Website,E-Wallet (Gopay/OVO),150000,5,0,750000
2022-06-13,2022,6,Monday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,1,0,150000
2022-06-13,2022,6,Monday,Aksesoris,Instax Photo Album,Jakarta Official Store,E-Wallet (Gopay/OVO),75000,1,0,75000
2022-06-13,2022,6,Monday,Film,Instax Mini Film (20s),Tokopedia Official,Kartu Kredit,185000,2,0,370000
2022-06-13,2022,6,Monday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet (Gopay/OVO),150000,5,0,750000
2022-06-14,2022,6,Tuesday,Aksesoris,Instax Photo Album,Tokopedia Official,Transfer Bank,75000,3,0,225000
2022-06-14,2022,6,Tuesday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet (Gopay/OVO),185000,1,0,185000
2022-06-14,2022,6,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,2,0,190000
2022-06-14,2022,6,Tuesday,Aksesoris,Acrylic Frame,Tokopedia Official,Transfer Bank,50000,1,0,50000
2022-06-14,2022,6,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,Transfer Bank,95000,2,0,190000
2022-06-15,2022,6,Wednesday,Film,Instax Mini Film (20s),Website,E-Wallet (Gopay/OVO),185000,5,0,925000
2022-06-15,2022,6,Wednesday,Kamera,Instax Square SQ1,Tokopedia Official,Transfer Bank,1900000,1,0,1900000
2022-06-15,2022,6,Wednesday,Film,Instax Square Film (10s),Website,Kartu Kredit,150000,1,0,150000
2022-06-15,2022,6,Wednesday,Aksesoris,Camera Case / Bag,Jakarta Official Store,Transfer Bank,150000,2,0,300000
2022-06-15,2022,6,Wednesday,Film,Instax Square Film (10s),Surabaya Branch,Kartu Kredit,150000,1,0,150000
2022-06-15,2022,6,Wednesday,Aksesoris,Camera Case / Bag,Website,Paylater,150000,4,0,600000
2022-06-16,2022,6,Thursday,Film,Instax Mini Film (10s),Shopee Mall,Transfer Bank,95000,2,0,190000
2022-06-16,2022,6,Thursday,Aksesoris,Acrylic Frame,Shopee Mall,Kartu Kredit,50000,2,0,100000
2022-06-16,2022,6,Thursday,Kamera,Instax Wide 300,Shopee Mall,Transfer Bank,1800000,1,90000,1710000
2022-06-16,2022,6,Thursday,Kamera,Instax Square SQ1,Shopee Mall,E-Wallet (Gopay/OVO),1900000,1,0,1900000
2022-06-17,2022,6,Friday,Film,Instax Square Film (10s),Website,Transfer Bank,150000,1,0,150000
2022-06-17,2022,6,Friday,Film,Instax Mini Film (10s),Website,Transfer Bank,95000,2,0,190000
2022-06-17,2022,6,Friday,Film,Instax Square Film (10s),Jakarta Official Store,Transfer Bank,150000,3,0,450000
2022-06-17,2022,6,Friday,Film,Instax Square Film (10s),Tokopedia Official,Kartu Kredit,150000,1,0,150000
2022-06-17,2022,6,Friday,Kamera,Instax Wide 300,Shopee Mall,E-Wallet (Gopay/OVO),1800000,1,0,1800000
2022-06-17,2022,6,Friday,Film,Instax Mini Film (20s),Website,Kartu Kredit,185000,1,0,185000
2022-06-17,2022,6,Friday,Aksesoris,Instax Photo Album,Jakarta Official Store,Kartu Kredit,75000,3,0,225000
2022-06-17,2022,6,Friday,Film,Instax Mini Film (20s),Website,Kartu Kredit,185000,1,0,185000
2022-06-17,2022,6,Friday,Aksesoris,Instax Photo Album,Shopee Mall,Paylater,75000,2,0,150000
2022-06-17,2022,6,Friday,Aksesoris,Camera Case / Bag,Website,Transfer Bank,150000,2,0,300000
2022-06-18,2022,6,Saturday,Kamera,Instax Mini Evo,Jakarta Official Store,Transfer Bank,2900000,1,0,2900000
2022-06-18,2022,6,Saturday,Film,Instax Mini Film (10s),Surabaya Branch,Kartu Kredit,95000,2,0,190000
2022-06-18,2022,6,Saturday,Kamera,Instax Mini 11,Surabaya Branch,Kartu Kredit,1100000,2,0,2200000
2022-06-18,2022,6,Saturday,Aksesoris,Camera Case / Bag,Shopee Mall,E-Wallet (Gopay/OVO),150000,4,0,600000
2022-06-18,2022,6,Saturday,Film,Instax Mini Film (20s),Tokopedia Official,Kartu Kredit,185000,1,0,185000
2022-06-18,2022,6,Saturday,Kamera,Instax Mini Evo,Shopee Mall,Paylater,2900000,1,0,2900000
2022-06-18,2022,6,Saturday,Film,Instax Square Film (10s),Website,Paylater,150000,2,0,300000
2022-06-18,2022,6,Saturday,Film,Instax Mini Film (10s),Shopee Mall,Transfer Bank,95000,1,0,95000
2022-06-18,2022,6,Saturday,Kamera,Instax Square SQ1,Tokopedia Official,E-Wallet (Gopay/OVO),1900000,1,0,1900000
2022-06-19,2022,6,Sunday,Aksesoris,Acrylic Frame,Surabaya Branch,Paylater,50000,2,0,100000
2022-06-19,2022,6,Sunday,Kamera,Instax Wide 300,Tokopedia Official,E-Wallet (Gopay/OVO),1800000,1,0,1800000
2022-06-19,2022,6,Sunday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet (Gopay/OVO),185000,3,0,555000
2022-06-19,2022,6,Sunday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),150000,1,0,150000
2022-06-19,2022,6,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,2,15000,285000
2022-06-19,2022,6,Sunday,Aksesoris,Acrylic Frame,Tokopedia Official,Transfer Bank,50000,2,0,100000
2022-06-19,2022,6,Sunday,Aksesoris,Instax Photo Album,Website,Kartu Kredit,75000,1,0,75000
2022-06-19,2022,6,Sunday,Kamera,Instax Square SQ1,Jakarta Official Store,Paylater,1900000,2,0,3800000
2022-06-19,2022,6,Sunday,Aksesoris,Acrylic Frame,Shopee Mall,Kartu Kredit,50000,1,0,50000
2022-06-19,2022,6,Sunday,Film,Instax Mini Film (20s),Jakarta Official Store,Kartu Kredit,185000,2,0,370000
2022-06-19,2022,6,Sunday,Aksesoris,Instax Photo Album,Tokopedia Official,Paylater,75000,3,0,225000
2022-06-20,2022,6,Monday,Film,Instax Square Film (10s),Surabaya Branch,Transfer Bank,150000,3,0,450000
2022-06-20,2022,6,Monday,Film,Instax Mini Film (10s),Surabaya Branch,Kartu Kredit,95000,2,0,190000
2022-06-20,2022,6,Monday,Aksesoris,Acrylic Frame,Jakarta Official Store,Kartu Kredit,50000,3,0,150000
2022-06-20,2022,6,Monday,Aksesoris,Camera Case / Bag,Shopee Mall,Transfer Bank,150000,2,0,300000
2022-06-20,2022,6,Monday,Kamera,Instax Mini 11,Surabaya Branch,Paylater,1100000,1,0,1100000
2022-06-20,2022,6,Monday,Film,Instax Mini Film (20s),Website,Kartu Kredit,185000,1,0,185000
2022-06-20,2022,6,Monday,Film,Instax Mini Film (10s),Tokopedia Official,Transfer Bank,95000,1,0,95000
2022-06-21,2022,6,Tuesday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet (Gopay/OVO),185000,1,0,185000
2022-06-21,2022,6,Tuesday,Film,Instax Mini Film (10s),Website,E-Wallet (Gopay/OVO),95000,3,14250,270750
2022-06-21,2022,6,Tuesday,Aksesoris,Acrylic Frame,Jakarta Official Store,E-Wallet (Gopay/OVO),50000,2,0,100000
2022-06-21,2022,6,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,2,0,190000
2022-06-21,2022,6,Tuesday,Film,Instax Mini Film (10s),Shopee Mall,Kartu Kredit,95000,3,0,285000
2022-06-22,2022,6,Wednesday,Film,Instax Mini Film (20s),Jakarta Official Store,Kartu Kredit,185000,5,0,925000
2022-06-22,2022,6,Wednesday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet (Gopay/OVO),185000,1,0,185000
2022-06-22,2022,6,Wednesday,Kamera,Instax Mini Evo,Website,Kartu Kredit,2900000,1,0,2900000
2022-06-22,2022,6,Wednesday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,1,4750,90250
2022-06-22,2022,6,Wednesday,Film,Instax Mini Film (20s),Website,Paylater,185000,4,0,740000
2022-06-22,2022,6,Wednesday,Aksesoris,Acrylic Frame,Surabaya Branch,Paylater,50000,2,0,100000
2022-06-23,2022,6,Thursday,Kamera,Instax Wide 300,Jakarta Official Store,E-Wallet (Gopay/OVO),1800000,1,0,1800000
2022-06-23,2022,6,Thursday,Aksesoris,Instax Photo Album,Tokopedia Official,Kartu Kredit,75000,2,0,150000
2022-06-23,2022,6,Thursday,Film,Instax Square Film (10s),Tokopedia Official,Kartu Kredit,150000,1,0,150000
2022-06-23,2022,6,Thursday,Film,Instax Mini Film (20s),Surabaya Branch,Transfer Bank,185000,1,0,185000
2022-06-24,2022,6,Friday,Aksesoris,Acrylic Frame,Website,Kartu Kredit,50000,2,0,100000
2022-06-24,2022,6,Friday,Kamera,Instax Mini Evo,Surabaya Branch,Paylater,2900000,1,0,2900000
2022-06-24,2022,6,Friday,Aksesoris,Acrylic Frame,Jakarta Official Store,E-Wallet (Gopay/OVO),50000,1,0,50000
2022-06-24,2022,6,Friday,Film,Instax Mini Film (20s),Shopee Mall,Paylater,185000,4,0,740000
2022-06-25,2022,6,Saturday,Kamera,Instax Wide 300,Jakarta Official Store,E-Wallet (Gopay/OVO),1800000,1,0,1800000
2022-06-25,2022,6,Saturday,Film,Instax Square Film (10s),Website,Kartu Kredit,150000,2,15000,285000
2022-06-25,2022,6,Saturday,Film,Instax Mini Film (10s),Jakarta Official Store,Transfer Bank,95000,2,0,190000
2022-06-25,2022,6,Saturday,Film,Instax Mini Film (20s),Surabaya Branch,Transfer Bank,185000,1,0,185000
2022-06-25,2022,6,Saturday,Kamera,Instax Square SQ1,Surabaya Branch,Kartu Kredit,1900000,1,0,1900000
2022-06-25,2022,6,Saturday,Aksesoris,Camera Case / Bag,Tokopedia Official,Paylater,150000,2,0,300000
2022-06-25,2022,6,Saturday,Aksesoris,Camera Case / Bag,Shopee Mall,Paylater,150000,1,0,150000
2022-06-26,2022,6,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Kartu Kredit,185000,2,0,370000
2022-06-26,2022,6,Sunday,Film,Instax Square Film (10s),Shopee Mall,Transfer Bank,150000,2,0,300000
2022-06-26,2022,6,Sunday,Kamera,Instax Mini Evo,Tokopedia Official,Kartu Kredit,2900000,1,0,2900000
2022-06-26,2022,6,Sunday,Kamera,Instax Square SQ1,Website,Transfer Bank,1900000,1,0,1900000
2022-06-26,2022,6,Sunday,Kamera,Instax Mini Evo,Surabaya Branch,Paylater,2900000,1,0,2900000
2022-06-26,2022,6,Sunday,Film,Instax Mini Film (10s),Website,Transfer Bank,95000,1,0,95000
2022-06-26,2022,6,Sunday,Aksesoris,Acrylic Frame,Shopee Mall,Kartu Kredit,50000,1,0,50000
2022-06-26,2022,6,Sunday,Film,Instax Square Film (10s),Surabaya Branch,Transfer Bank,150000,3,0,450000
2022-06-27,2022,6,Monday,Aksesoris,Instax Photo Album,Tokopedia Official,Kartu Kredit,75000,2,0,150000
2022-06-27,2022,6,Monday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),150000,1,0,150000
2022-06-27,2022,6,Monday,Film,Instax Mini Film (20s),Website,Transfer Bank,185000,5,0,925000
2022-06-27,2022,6,Monday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet (Gopay/OVO),185000,1,9250,175750
2022-06-27,2022,6,Monday,Film,Instax Square Film (10s),Shopee Mall,Transfer Bank,150000,1,0,150000
2022-06-28,2022,6,Tuesday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,5,0,925000
2022-06-28,2022,6,Tuesday,Aksesoris,Camera Case / Bag,Jakarta Official Store,E-Wallet (Gopay/OVO),150000,1,0,150000
2022-06-29,2022,6,Wednesday,Aksesoris,Acrylic Frame,Website,E-Wallet (Gopay/OVO),50000,1,0,50000
2022-06-29,2022,6,Wednesday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,3,0,450000
2022-06-29,2022,6,Wednesday,Kamera,Instax Wide 300,Jakarta Official Store,Paylater,1800000,1,0,1800000
2022-06-29,2022,6,Wednesday,Aksesoris,Instax Photo Album,Website,Paylater,75000,1,0,75000
2022-06-29,2022,6,Wednesday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),150000,2,0,300000
2022-06-29,2022,6,Wednesday,Aksesoris,Acrylic Frame,Shopee Mall,Transfer Bank,50000,3,0,150000
2022-06-29,2022,6,Wednesday,Kamera,Instax Mini 11,Shopee Mall,Paylater,1100000,1,0,1100000
2022-06-30,2022,6,Thursday,Aksesoris,Instax Photo Album,Shopee Mall,E-Wallet (Gopay/OVO),75000,2,0,150000
2022-06-30,2022,6,Thursday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,1,0,150000
2022-06-30,2022,6,Thursday,Film,Instax Mini Film (10s),Shopee Mall,Paylater,95000,1,4750,90250
2022-06-30,2022,6,Thursday,Kamera,Instax Mini Evo,Jakarta Official Store,E-Wallet (Gopay/OVO),2900000,1,0,2900000
2022-06-30,2022,6,Thursday,Aksesoris,Acrylic Frame,Tokopedia Official,Paylater,50000,3,0,150000
2022-06-30,2022,6,Thursday,Aksesoris,Acrylic Frame,Tokopedia Official,E-Wallet (Gopay/OVO),50000,2,0,100000
2022-07-01,2022,7,Friday,Aksesoris,Instax Photo Album,Surabaya Branch,Transfer Bank,75000,1,0,75000
2022-07-01,2022,7,Friday,Film,Instax Mini Film (10s),Website,Kartu Kredit,95000,5,0,475000
2022-07-01,2022,7,Friday,Film,Instax Mini Film (20s),Tokopedia Official,Transfer Bank,185000,1,0,185000
2022-07-01,2022,7,Friday,Aksesoris,Camera Case / Bag,Jakarta Official Store,Paylater,150000,1,0,150000
2022-07-01,2022,7,Friday,Kamera,Instax Wide 300,Website,Kartu Kredit,1800000,1,0,1800000
2022-07-02,2022,7,Saturday,Aksesoris,Instax Photo Album,Jakarta Official Store,Paylater,75000,2,0,150000
2022-07-02,2022,7,Saturday,Film,Instax Square Film (10s),Tokopedia Official,Kartu Kredit,150000,2,0,300000
2022-07-02,2022,7,Saturday,Aksesoris,Acrylic Frame,Website,Kartu Kredit,50000,2,0,100000
2022-07-02,2022,7,Saturday,Film,Instax Mini Film (20s),Website,E-Wallet (Gopay/OVO),185000,2,0,370000
2022-07-02,2022,7,Saturday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,2,0,300000
2022-07-03,2022,7,Sunday,Film,Instax Square Film (10s),Shopee Mall,Kartu Kredit,150000,4,0,600000
2022-07-03,2022,7,Sunday,Kamera,Instax Mini 11,Shopee Mall,E-Wallet (Gopay/OVO),1100000,1,0,1100000
2022-07-03,2022,7,Sunday,Film,Instax Square Film (10s),Jakarta Official Store,Paylater,150000,1,7500,142500
2022-07-03,2022,7,Sunday,Kamera,Instax Square SQ1,Jakarta Official Store,Paylater,1900000,1,0,1900000
2022-07-03,2022,7,Sunday,Film,Instax Mini Film (10s),Jakarta Official Store,Transfer Bank,95000,2,0,190000
2022-07-03,2022,7,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Paylater,185000,2,0,370000
2022-07-03,2022,7,Sunday,Kamera,Instax Mini Evo,Shopee Mall,Paylater,2900000,1,145000,2755000
2022-07-03,2022,7,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Paylater,185000,4,0,740000
2022-07-04,2022,7,Monday,Aksesoris,Camera Case / Bag,Jakarta Official Store,E-Wallet (Gopay/OVO),150000,1,0,150000
2022-07-04,2022,7,Monday,Aksesoris,Acrylic Frame,Jakarta Official Store,Transfer Bank,50000,3,0,150000
2022-07-04,2022,7,Monday,Film,Instax Square Film (10s),Jakarta Official Store,E-Wallet (Gopay/OVO),150000,5,0,750000
2022-07-04,2022,7,Monday,Kamera,Instax Square SQ1,Jakarta Official Store,E-Wallet (Gopay/OVO),1900000,1,0,1900000
2022-07-04,2022,7,Monday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,1,0,150000
2022-07-05,2022,7,Tuesday,Film,Instax Mini Film (10s),Jakarta Official Store,Transfer Bank,95000,1,0,95000
2022-07-05,2022,7,Tuesday,Aksesoris,Instax Photo Album,Surabaya Branch,E-Wallet (Gopay/OVO),75000,2,0,150000
2022-07-06,2022,7,Wednesday,Film,Instax Mini Film (20s),Surabaya Branch,Paylater,185000,3,0,555000
2022-07-06,2022,7,Wednesday,Aksesoris,Camera Case / Bag,Surabaya Branch,E-Wallet (Gopay/OVO),150000,2,0,300000
2022-07-06,2022,7,Wednesday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,3,0,285000
2022-07-06,2022,7,Wednesday,Kamera,Instax Wide 300,Jakarta Official Store,E-Wallet (Gopay/OVO),1800000,1,0,1800000
2022-07-06,2022,7,Wednesday,Aksesoris,Camera Case / Bag,Shopee Mall,Kartu Kredit,150000,1,0,150000
2022-07-06,2022,7,Wednesday,Film,Instax Mini Film (20s),Website,E-Wallet (Gopay/OVO),185000,2,0,370000
2022-07-06,2022,7,Wednesday,Film,Instax Square Film (10s),Surabaya Branch,Kartu Kredit,150000,1,0,150000
2022-07-07,2022,7,Thursday,Aksesoris,Camera Case / Bag,Surabaya Branch,Paylater,150000,4,30000,570000
2022-07-07,2022,7,Thursday,Film,Instax Mini Film (20s),Shopee Mall,Kartu Kredit,185000,1,9250,175750
